"year","month","day","time","tmin","tmax","precip"
1909,9,21,1909.72328767123,50,73,0
1909,9,22,1909.72602739726,35,57,0
1909,9,23,1909.72876712329,37,62,0
1909,9,24,1909.73150684932,51,77,0
1909,9,25,1909.73424657534,49,80,0
1909,9,26,1909.73698630137,49,77,0
1909,9,27,1909.7397260274,50,81,0
1909,9,28,1909.74246575342,49,77,0
1909,9,29,1909.74520547945,48,79,0
1909,9,30,1909.74794520548,54,81,0
1909,10,1,1909.75068493151,56,73,0
1909,10,2,1909.75342465753,48,80,0
1909,10,3,1909.75616438356,56,78,0
1909,10,4,1909.75890410959,53,75,NA
1909,10,5,1909.76164383562,56,77,0.06
1909,10,6,1909.76438356164,54,74,NA
1909,10,7,1909.76712328767,47,66,0.21
1909,10,8,1909.7698630137,33,47,0
1909,10,9,1909.77260273973,29,56,0
1909,10,10,1909.77534246575,48,64,0
1909,10,11,1909.77808219178,27,54,0.28
1909,10,12,1909.78082191781,23,51,0
1909,10,13,1909.78356164384,37,54,0
1909,10,14,1909.78630136986,37,77,0
1909,10,15,1909.78904109589,41,67,0
1909,10,16,1909.79178082192,40,62,0
1909,10,17,1909.79452054795,44,54,0
1909,10,18,1909.79726027397,47,63,0
1909,10,19,1909.8,50,60,0
1909,10,20,1909.80273972603,41,56,0
1909,10,21,1909.80547945205,48,63,0
1909,10,22,1909.80821917808,43,59,0
1909,10,23,1909.81095890411,48,64,0
1909,10,24,1909.81369863014,50,60,0
1909,10,25,1909.81643835616,45,56,0
1909,10,26,1909.81917808219,40,49,0
1909,10,27,1909.82191780822,49,65,0
1909,10,28,1909.82465753425,50,62,0
1909,10,29,1909.82739726027,46,68,0
1909,10,30,1909.8301369863,50,60,0
1909,10,31,1909.83287671233,48,64,0
1909,11,1,1909.83561643836,49,66,0
1909,11,2,1909.83835616438,46,68,0
1909,11,3,1909.84109589041,50,74,0
1909,11,4,1909.84383561644,51,70,0
1909,11,5,1909.84657534247,49,68,0
1909,11,6,1909.84931506849,48,70,0
1909,11,7,1909.85205479452,36,56,0
1909,11,8,1909.85479452055,40,64,0
1909,11,9,1909.85753424658,38,58,0
1909,11,10,1909.8602739726,36,56,0
1909,11,11,1909.86301369863,30,49,0
1909,11,12,1909.86575342466,30,42,0.45
1909,11,13,1909.86849315069,24,35,0.1
1909,11,14,1909.87123287671,19,32,0.24
1909,11,15,1909.87397260274,23,28,0
1909,11,16,1909.87671232877,23,39,0
1909,11,17,1909.87945205479,32,50,0
1909,11,18,1909.88219178082,33,49,0
1909,11,19,1909.88493150685,39,59,0
1909,11,20,1909.88767123288,42,60,0
1909,11,21,1909.8904109589,46,58,0
1909,11,22,1909.89315068493,42,57,0
1909,11,23,1909.89589041096,36,48,0
1909,11,24,1909.89863013699,40,54,0
1909,11,25,1909.90136986301,43,60,0
1909,11,26,1909.90410958904,38,54,0
1909,11,27,1909.90684931507,26,40,0.08
1909,11,28,1909.9095890411,6,36,0.25
1909,11,29,1909.91232876712,8,36,0.4
1909,11,30,1909.91506849315,21,50,0.04
1909,12,1,1909.91780821918,23,38,0
1909,12,2,1909.92054794521,17,34,0
1909,12,3,1909.92328767123,8,25,0.65
1909,12,4,1909.92602739726,-1,8,0.3
1909,12,5,1909.92876712329,-7,7,0
1909,12,6,1909.93150684932,5,15,0.05
1909,12,7,1909.93424657534,-6,10,0
1909,12,8,1909.93698630137,-2,28,0
1909,12,9,1909.9397260274,17,40,0
1909,12,10,1909.94246575342,14,38,0
1909,12,11,1909.94520547945,12,34,0.08
1909,12,12,1909.94794520548,16,38,0
1909,12,13,1909.95068493151,23,47,0
1909,12,14,1909.95342465753,17,37,0
1909,12,15,1909.95616438356,24,45,0
1909,12,16,1909.95890410959,18,38,0.5
1909,12,17,1909.96164383562,-2,21,0.14
1909,12,18,1909.96438356164,-14,22,0
1909,12,19,1909.96712328767,3,33,0
1909,12,20,1909.9698630137,8,21,0
1909,12,21,1909.97260273973,2,14,0
1909,12,22,1909.97534246575,-1,14,0
1909,12,23,1909.97808219178,8,34,0
1909,12,24,1909.98082191781,2,27,0
1909,12,25,1909.98356164384,6,12,0
1909,12,26,1909.98630136986,11,22,0
1909,12,27,1909.98904109589,14,30,0
1909,12,28,1909.99178082192,17,36,0
1909,12,29,1909.99452054795,20,44,0
1909,12,30,1909.99726027397,26,49,0
1909,12,31,1910,34,62,0
1910,1,1,1910.00273972603,21,39,0
1910,1,2,1910.00547945205,-8,12,0
1910,1,3,1910.00821917808,-7,14,0.2
1910,1,4,1910.01095890411,-2,14,0
1910,1,5,1910.01369863014,-4,15,0
1910,1,6,1910.01643835616,-3,12,0
1910,1,7,1910.01917808219,5,31,0
1910,1,8,1910.02191780822,14,36,0
1910,1,9,1910.02465753425,12,40,0
1910,1,10,1910.02739726027,14,36,0
1910,1,11,1910.0301369863,15,36,0
1910,1,12,1910.03287671233,16,47,0
1910,1,13,1910.03561643836,17,37,0
1910,1,14,1910.03835616438,15,34,0
1910,1,15,1910.04109589041,21,49,0
1910,1,16,1910.04383561644,36,62,0
1910,1,17,1910.04657534247,26,40,0
1910,1,18,1910.04931506849,28,57,0
1910,1,19,1910.05205479452,30,51,0
1910,1,20,1910.05479452055,18,40,0
1910,1,21,1910.05753424658,20,57,0
1910,1,22,1910.0602739726,40,60,0
1910,1,23,1910.06301369863,33,61,0
1910,1,24,1910.06575342466,36,65,0
1910,1,25,1910.06849315068,29,55,0
1910,1,26,1910.07123287671,30,46,0
1910,1,27,1910.07397260274,26,39,0
1910,1,28,1910.07671232877,34,55,0
1910,1,29,1910.07945205479,26,46,0
1910,1,30,1910.08219178082,28,52,0
1910,1,31,1910.08493150685,33,65,0
1910,2,1,1910.08767123288,40,58,0
1910,2,2,1910.0904109589,13,56,0.46
1910,2,3,1910.09315068493,6,32,0.04
1910,2,4,1910.09589041096,14,47,0
1910,2,5,1910.09863013699,26,34,0
1910,2,6,1910.10136986301,22,52,0
1910,2,7,1910.10410958904,11,39,0.23
1910,2,8,1910.10684931507,9,38,0
1910,2,9,1910.1095890411,13,32,0
1910,2,10,1910.11232876712,21,52,0
1910,2,11,1910.11506849315,14,36,0
1910,2,12,1910.11780821918,28,47,0
1910,2,13,1910.12054794521,36,50,0
1910,2,14,1910.12328767123,38,52,0
1910,2,15,1910.12602739726,13,42,0
1910,2,16,1910.12876712329,-1,13,0.3
1910,2,17,1910.13150684931,-9,27,0
1910,2,18,1910.13424657534,3,36,0
1910,2,19,1910.13698630137,10,34,0
1910,2,20,1910.1397260274,14,38,0.36
1910,2,21,1910.14246575342,4,21,0
1910,2,22,1910.14520547945,5,18,0
1910,2,23,1910.14794520548,10,56,0
1910,2,24,1910.15068493151,34,58,0
1910,2,25,1910.15342465753,32,56,0
1910,2,26,1910.15616438356,19,44,0
1910,2,27,1910.15890410959,28,50,0
1910,2,28,1910.16164383562,40,58,0
1910,2,29,1910.16438356164,NA,NA,NA
1910,3,1,1910.16438356164,41,60,0
1910,3,2,1910.16712328767,29,58,0
1910,3,3,1910.1698630137,36,48,0
1910,3,4,1910.17260273973,38,60,0
1910,3,5,1910.17534246575,39,58,0
1910,3,6,1910.17808219178,42,51,0
1910,3,7,1910.18082191781,36,55,0
1910,3,8,1910.18356164384,40,64,0
1910,3,9,1910.18630136986,43,63,0
1910,3,10,1910.18904109589,50,71,0
1910,3,11,1910.19178082192,56,74,0
1910,3,12,1910.19452054795,41,72,0
1910,3,13,1910.19726027397,48,75,0
1910,3,14,1910.2,38,65,0
1910,3,15,1910.20273972603,33,65,0
1910,3,16,1910.20547945205,48,67,0
1910,3,17,1910.20821917808,50,70,0
1910,3,18,1910.21095890411,46,71,0
1910,3,19,1910.21369863014,54,63,0
1910,3,20,1910.21643835616,50,71,0
1910,3,21,1910.21917808219,50,83,0
1910,3,22,1910.22191780822,56,80,0
1910,3,23,1910.22465753425,52,72,0
1910,3,24,1910.22739726027,46,70,0
1910,3,25,1910.2301369863,50,65,0
1910,3,26,1910.23287671233,46,60,0
1910,3,27,1910.23561643836,55,65,0
1910,3,28,1910.23835616438,42,70,0
1910,3,29,1910.24109589041,36,44,0.05
1910,3,30,1910.24383561644,24,58,0
1910,3,31,1910.24657534247,30,54,0
1910,4,1,1910.24931506849,38,58,0
1910,4,2,1910.25205479452,40,65,0
1910,4,3,1910.25479452055,42,62,0
1910,4,4,1910.25753424658,23,51,0.03
1910,4,5,1910.2602739726,28,64,0
1910,4,6,1910.26301369863,42,66,0
1910,4,7,1910.26575342466,49,63,0
1910,4,8,1910.26849315068,46,68,0
1910,4,9,1910.27123287671,48,70,0
1910,4,10,1910.27397260274,42,69,0
1910,4,11,1910.27671232877,36,68,0
1910,4,12,1910.27945205479,37,64,0
1910,4,13,1910.28219178082,36,58,0.03
1910,4,14,1910.28493150685,28,50,0.35
1910,4,15,1910.28767123288,30,54,0
1910,4,16,1910.2904109589,31,56,0
1910,4,17,1910.29315068493,42,72,0
1910,4,18,1910.29589041096,40,70,0
1910,4,19,1910.29863013699,54,73,0
1910,4,20,1910.30136986301,68,77,0
1910,4,21,1910.30410958904,38,60,0.51
1910,4,22,1910.30684931507,46,75,0
1910,4,23,1910.3095890411,50,67,0
1910,4,24,1910.31232876712,48,69,0
1910,4,25,1910.31506849315,50,72,0
1910,4,26,1910.31780821918,49,70,0
1910,4,27,1910.32054794521,56,85,0
1910,4,28,1910.32328767123,60,82,0
1910,4,29,1910.32602739726,54,74,0
1910,4,30,1910.32876712329,44,56,0.42
1910,5,1,1910.33150684932,32,53,0.5
1910,5,2,1910.33424657534,28,35,0.64
1910,5,3,1910.33698630137,33,50,0
1910,5,4,1910.3397260274,36,58,0
1910,5,5,1910.34246575342,46,64,0
1910,5,6,1910.34520547945,42,63,0
1910,5,7,1910.34794520548,38,63,0
1910,5,8,1910.35068493151,55,76,0
1910,5,9,1910.35342465753,58,82,0
1910,5,10,1910.35616438356,56,78,0
1910,5,11,1910.35890410959,47,69,0
1910,5,12,1910.36164383562,46,68,0.02
1910,5,13,1910.36438356164,47,67,0
1910,5,14,1910.36712328767,44,67,0
1910,5,15,1910.3698630137,47,69,0
1910,5,16,1910.37260273973,31,54,0.44
1910,5,17,1910.37534246575,32,62,0
1910,5,18,1910.37808219178,44,69,0
1910,5,19,1910.38082191781,46,76,0
1910,5,20,1910.38356164384,43,66,0.03
1910,5,21,1910.38630136986,33,50,1.53
1910,5,22,1910.38904109589,37,65,0
1910,5,23,1910.39178082192,47,66,0
1910,5,24,1910.39452054795,48,67,0.14
1910,5,25,1910.39726027397,44,67,0.08
1910,5,26,1910.4,47,73,0
1910,5,27,1910.40273972603,48,75,0
1910,5,28,1910.40547945205,53,76,0
1910,5,29,1910.40821917808,50,81,0
1910,5,30,1910.41095890411,50,81,0
1910,5,31,1910.41369863014,69,84,0
1910,6,1,1910.41643835616,NA,NA,NA
1910,6,2,1910.41917808219,NA,NA,NA
1910,6,3,1910.42191780822,NA,NA,NA
1910,6,4,1910.42465753425,NA,NA,NA
1910,6,5,1910.42739726027,NA,NA,NA
1910,6,6,1910.4301369863,NA,NA,NA
1910,6,7,1910.43287671233,NA,NA,NA
1910,6,8,1910.43561643836,NA,NA,NA
1910,6,9,1910.43835616438,NA,NA,NA
1910,6,10,1910.44109589041,NA,NA,NA
1910,6,11,1910.44383561644,NA,NA,NA
1910,6,12,1910.44657534247,NA,NA,NA
1910,6,13,1910.44931506849,NA,NA,NA
1910,6,14,1910.45205479452,NA,NA,NA
1910,6,15,1910.45479452055,NA,NA,NA
1910,6,16,1910.45753424658,NA,NA,NA
1910,6,17,1910.4602739726,NA,NA,NA
1910,6,18,1910.46301369863,NA,NA,NA
1910,6,19,1910.46575342466,NA,NA,NA
1910,6,20,1910.46849315068,NA,NA,NA
1910,6,21,1910.47123287671,NA,NA,NA
1910,6,22,1910.47397260274,NA,NA,NA
1910,6,23,1910.47671232877,NA,NA,NA
1910,6,24,1910.47945205479,NA,NA,NA
1910,6,25,1910.48219178082,NA,NA,NA
1910,6,26,1910.48493150685,NA,NA,NA
1910,6,27,1910.48767123288,NA,NA,NA
1910,6,28,1910.4904109589,NA,NA,NA
1910,6,29,1910.49315068493,NA,NA,NA
1910,6,30,1910.49589041096,NA,NA,NA
1910,7,1,1910.49863013699,NA,NA,NA
1910,7,2,1910.50136986301,NA,NA,NA
1910,7,3,1910.50410958904,NA,NA,NA
1910,7,4,1910.50684931507,NA,NA,NA
1910,7,5,1910.5095890411,NA,NA,NA
1910,7,6,1910.51232876712,NA,NA,NA
1910,7,7,1910.51506849315,NA,NA,NA
1910,7,8,1910.51780821918,NA,NA,NA
1910,7,9,1910.52054794521,NA,NA,NA
1910,7,10,1910.52328767123,NA,NA,NA
1910,7,11,1910.52602739726,NA,NA,NA
1910,7,12,1910.52876712329,NA,NA,NA
1910,7,13,1910.53150684932,NA,NA,NA
1910,7,14,1910.53424657534,NA,NA,NA
1910,7,15,1910.53698630137,NA,NA,NA
1910,7,16,1910.5397260274,NA,NA,NA
1910,7,17,1910.54246575342,NA,NA,NA
1910,7,18,1910.54520547945,NA,NA,NA
1910,7,19,1910.54794520548,NA,NA,NA
1910,7,20,1910.55068493151,NA,NA,NA
1910,7,21,1910.55342465753,NA,NA,NA
1910,7,22,1910.55616438356,NA,NA,NA
1910,7,23,1910.55890410959,NA,NA,NA
1910,7,24,1910.56164383562,NA,NA,NA
1910,7,25,1910.56438356164,NA,NA,NA
1910,7,26,1910.56712328767,NA,NA,NA
1910,7,27,1910.5698630137,NA,NA,NA
1910,7,28,1910.57260273973,NA,NA,NA
1910,7,29,1910.57534246575,NA,NA,NA
1910,7,30,1910.57808219178,NA,NA,NA
1910,7,31,1910.58082191781,NA,NA,NA
1910,8,1,1910.58356164384,NA,NA,NA
1910,8,2,1910.58630136986,NA,NA,NA
1910,8,3,1910.58904109589,NA,NA,NA
1910,8,4,1910.59178082192,NA,NA,NA
1910,8,5,1910.59452054795,NA,NA,NA
1910,8,6,1910.59726027397,NA,NA,NA
1910,8,7,1910.6,NA,NA,NA
1910,8,8,1910.60273972603,NA,NA,NA
1910,8,9,1910.60547945205,NA,NA,NA
1910,8,10,1910.60821917808,NA,NA,NA
1910,8,11,1910.61095890411,NA,NA,NA
1910,8,12,1910.61369863014,NA,NA,NA
1910,8,13,1910.61643835616,NA,NA,NA
1910,8,14,1910.61917808219,NA,NA,NA
1910,8,15,1910.62191780822,NA,NA,NA
1910,8,16,1910.62465753425,NA,NA,NA
1910,8,17,1910.62739726027,NA,NA,NA
1910,8,18,1910.6301369863,NA,NA,NA
1910,8,19,1910.63287671233,NA,NA,NA
1910,8,20,1910.63561643836,NA,NA,0
1910,8,21,1910.63835616438,NA,NA,0
1910,8,22,1910.64109589041,NA,NA,0
1910,8,23,1910.64383561644,NA,NA,0
1910,8,24,1910.64657534247,NA,NA,0
1910,8,25,1910.64931506849,NA,NA,0
1910,8,26,1910.65205479452,NA,NA,0
1910,8,27,1910.65479452055,NA,NA,0
1910,8,28,1910.65753424658,NA,NA,0
1910,8,29,1910.6602739726,NA,NA,0
1910,8,30,1910.66301369863,NA,NA,0
1910,8,31,1910.66575342466,NA,NA,0
1910,9,1,1910.66849315068,54,86,0
1910,9,2,1910.67123287671,59,80,0
1910,9,3,1910.67397260274,55,80,0
1910,9,4,1910.67671232877,56,80,0
1910,9,5,1910.67945205479,42,78,0
1910,9,6,1910.68219178082,42,86,0
1910,9,7,1910.68493150685,42,87,0
1910,9,8,1910.68767123288,50,70,0
1910,9,9,1910.6904109589,52,76,0
1910,9,10,1910.69315068493,48,90,0
1910,9,11,1910.69589041096,50,67,0.05
1910,9,12,1910.69863013699,47,63,0
1910,9,13,1910.70136986301,47,63,0.16
1910,9,14,1910.70410958904,45,77,0
1910,9,15,1910.70684931507,52,83,0
1910,9,16,1910.7095890411,60,87,0
1910,9,17,1910.71232876712,60,80,0.02
1910,9,18,1910.71506849315,51,78,0
1910,9,19,1910.71780821918,52,80,0
1910,9,20,1910.72054794521,51,82,0
1910,9,21,1910.72328767123,49,79,0
1910,9,22,1910.72602739726,49,73,0.02
1910,9,23,1910.72876712329,48,59,0.23
1910,9,24,1910.73150684932,41,79,0
1910,9,25,1910.73424657534,41,79,0
1910,9,26,1910.73698630137,36,64,0
1910,9,27,1910.7397260274,39,76,0
1910,9,28,1910.74246575342,40,80,0
1910,9,29,1910.74520547945,52,82,0
1910,9,30,1910.74794520548,42,83,0
1910,10,1,1910.75068493151,40,85,0
1910,10,2,1910.75342465753,54,76,0
1910,10,3,1910.75616438356,32,72,0
1910,10,4,1910.75890410959,45,74,0
1910,10,5,1910.76164383562,45,70,0
1910,10,6,1910.76438356164,32,72,0
1910,10,7,1910.76712328767,44,70,0
1910,10,8,1910.7698630137,42,82,0
1910,10,9,1910.77260273973,40,86,0
1910,10,10,1910.77534246575,55,88,0
1910,10,11,1910.77808219178,41,76,0
1910,10,12,1910.78082191781,44,78,0
1910,10,13,1910.78356164384,44,82,0
1910,10,14,1910.78630136986,50,72,0.15
1910,10,15,1910.78904109589,43,76,0
1910,10,16,1910.79178082192,44,83,0
1910,10,17,1910.79452054795,44,68,0.57
1910,10,18,1910.79726027397,43,57,0
1910,10,19,1910.8,28,48,0.2
1910,10,20,1910.80273972603,23,40,0.05
1910,10,21,1910.80547945205,26,64,0
1910,10,22,1910.80821917808,26,70,0
1910,10,23,1910.81095890411,37,71,0
1910,10,24,1910.81369863014,35,74,0
1910,10,25,1910.81643835616,38,72,0
1910,10,26,1910.81917808219,35,62,0
1910,10,27,1910.82191780822,25,35,0.08
1910,10,28,1910.82465753425,18,53,0
1910,10,29,1910.82739726027,32,77,0
1910,10,30,1910.8301369863,45,73,0
1910,10,31,1910.83287671233,45,70,0
1910,11,1,1910.83561643836,38,60,0
1910,11,2,1910.83835616438,25,58,0
1910,11,3,1910.84109589041,32,75,0
1910,11,4,1910.84383561644,33,62,0.05
1910,11,5,1910.84657534247,24,60,0
1910,11,6,1910.84931506849,33,64,0
1910,11,7,1910.85205479452,28,71,0
1910,11,8,1910.85479452055,45,72,0
1910,11,9,1910.85753424658,47,63,0
1910,11,10,1910.8602739726,31,64,0
1910,11,11,1910.86301369863,37,62,0
1910,11,12,1910.86575342466,37,70,0
1910,11,13,1910.86849315069,39,60,0
1910,11,14,1910.87123287671,35,44,0
1910,11,15,1910.87397260274,31,41,0.14
1910,11,16,1910.87671232877,29,45,0
1910,11,17,1910.87945205479,24,43,0
1910,11,18,1910.88219178082,25,52,0
1910,11,19,1910.88493150685,35,55,0
1910,11,20,1910.88767123288,21,50,0
1910,11,21,1910.8904109589,31,69,0
1910,11,22,1910.89315068493,38,60,0
1910,11,23,1910.89589041096,21,67,0
1910,11,24,1910.89863013699,46,65,0
1910,11,25,1910.90136986301,41,73,0
1910,11,26,1910.90410958904,40,66,0
1910,11,27,1910.90684931507,23,42,0.08
1910,11,28,1910.9095890411,20,56,0
1910,11,29,1910.91232876712,36,50,0
1910,11,30,1910.91506849315,25,44,0
1910,12,1,1910.91780821918,25,44,0
1910,12,2,1910.92054794521,29,63,0
1910,12,3,1910.92328767123,34,62,0
1910,12,4,1910.92602739726,32,46,0
1910,12,5,1910.92876712329,28,45,0
1910,12,6,1910.93150684932,18,56,0
1910,12,7,1910.93424657534,25,55,0
1910,12,8,1910.93698630137,24,56,0
1910,12,9,1910.9397260274,35,57,0
1910,12,10,1910.94246575342,26,51,0
1910,12,11,1910.94520547945,29,42,0.04
1910,12,12,1910.94794520548,30,42,0.15
1910,12,13,1910.95068493151,32,48,0
1910,12,14,1910.95342465753,33,59,0
1910,12,15,1910.95616438356,27,51,0
1910,12,16,1910.95890410959,21,51,0
1910,12,17,1910.96164383562,21,48,0
1910,12,18,1910.96438356164,20,40,0
1910,12,19,1910.96712328767,24,52,0
1910,12,20,1910.9698630137,27,52,0
1910,12,21,1910.97260273973,29,40,0.34
1910,12,22,1910.97534246575,10,30,0
1910,12,23,1910.97808219178,10,40,0
1910,12,24,1910.98082191781,26,54,0
1910,12,25,1910.98356164384,26,47,0
1910,12,26,1910.98630136986,18,40,0
1910,12,27,1910.98904109589,18,38,0
1910,12,28,1910.99178082192,18,33,0
1910,12,29,1910.99452054795,12,38,0
1910,12,30,1910.99726027397,12,50,0
1910,12,31,1911,19,41,0
1911,1,1,1911.00273972603,-1,10,0.26
1911,1,2,1911.00547945205,-14,4,0
1911,1,3,1911.00821917808,-10,42,0
1911,1,4,1911.01095890411,13,45,0
1911,1,5,1911.01369863014,36,50,0
1911,1,6,1911.01643835616,22,46,0
1911,1,7,1911.01917808219,29,53,0
1911,1,8,1911.02191780822,30,47,0
1911,1,9,1911.02465753425,35,61,0
1911,1,10,1911.02739726027,42,63,0
1911,1,11,1911.0301369863,28,51,0.05
1911,1,12,1911.03287671233,24,61,0
1911,1,13,1911.03561643836,19,60,0
1911,1,14,1911.03835616438,38,60,0
1911,1,15,1911.04109589041,35,49,0
1911,1,16,1911.04383561644,26,59,0
1911,1,17,1911.04657534247,22,46,0
1911,1,18,1911.04931506849,22,60,0
1911,1,19,1911.05205479452,33,60,0
1911,1,20,1911.05479452055,47,60,0
1911,1,21,1911.05753424658,21,49,0.42
1911,1,22,1911.0602739726,6,30,0
1911,1,23,1911.06301369863,5,50,0
1911,1,24,1911.06575342466,21,60,0
1911,1,25,1911.06849315068,34,65,0
1911,1,26,1911.07123287671,37,62,0
1911,1,27,1911.07397260274,28,48,0
1911,1,28,1911.07671232877,25,61,0
1911,1,29,1911.07945205479,42,61,0
1911,1,30,1911.08219178082,43,67,0
1911,1,31,1911.08493150685,53,68,0
1911,2,1,1911.08767123288,40,60,0
1911,2,2,1911.0904109589,23,62,0
1911,2,3,1911.09315068493,36,58,0
1911,2,4,1911.09589041096,29,50,0
1911,2,5,1911.09863013699,23,56,0
1911,2,6,1911.10136986301,22,55,0
1911,2,7,1911.10410958904,21,47,0
1911,2,8,1911.10684931507,18,48,0
1911,2,9,1911.1095890411,17,50,0
1911,2,10,1911.11232876712,23,50,0
1911,2,11,1911.11506849315,30,67,0
1911,2,12,1911.11780821918,30,57,0
1911,2,13,1911.12054794521,25,53,0
1911,2,14,1911.12328767123,26,56,0
1911,2,15,1911.12602739726,25,45,0
1911,2,16,1911.12876712329,25,33,0.34
1911,2,17,1911.13150684931,19,38,0
1911,2,18,1911.13424657534,19,32,0.3
1911,2,19,1911.13698630137,12,27,0.24
1911,2,20,1911.1397260274,1,22,0
1911,2,21,1911.14246575342,4,15,0.03
1911,2,22,1911.14520547945,-1,22,0
1911,2,23,1911.14794520548,1,35,0
1911,2,24,1911.15068493151,11,35,0
1911,2,25,1911.15342465753,23,41,0
1911,2,26,1911.15616438356,12,32,0.6
1911,2,27,1911.15890410959,3,24,0
1911,2,28,1911.16164383562,8,22,0.05
1911,2,29,1911.16438356164,NA,NA,NA
1911,3,1,1911.16438356164,12,48,0
1911,3,2,1911.16712328767,22,52,0
1911,3,3,1911.1698630137,22,45,0
1911,3,4,1911.17260273973,29,45,0
1911,3,5,1911.17534246575,32,61,0
1911,3,6,1911.17808219178,34,56,0
1911,3,7,1911.18082191781,31,65,0
1911,3,8,1911.18356164384,51,66,0
1911,3,9,1911.18630136986,34,63,0
1911,3,10,1911.18904109589,36,69,0
1911,3,11,1911.19178082192,33,58,0.15
1911,3,12,1911.19452054795,28,47,0.05
1911,3,13,1911.19726027397,30,54,0
1911,3,14,1911.2,30,65,0
1911,3,15,1911.20273972603,32,57,0
1911,3,16,1911.20547945205,37,67,0
1911,3,17,1911.20821917808,35,55,0
1911,3,18,1911.21095890411,28,60,0
1911,3,19,1911.21369863014,38,65,0
1911,3,20,1911.21643835616,33,70,0
1911,3,21,1911.21917808219,40,65,0
1911,3,22,1911.22191780822,32,55,0.35
1911,3,23,1911.22465753425,30,62,0
1911,3,24,1911.22739726027,37,65,0
1911,3,25,1911.2301369863,36,64,0
1911,3,26,1911.23287671233,29,46,0
1911,3,27,1911.23561643836,20,61,0
1911,3,28,1911.23835616438,29,58,0.09
1911,3,29,1911.24109589041,40,68,0
1911,3,30,1911.24383561644,31,69,0
1911,3,31,1911.24657534247,32,60,0
1911,4,1,1911.24931506849,40,72,0
1911,4,2,1911.25205479452,30,66,0
1911,4,3,1911.25479452055,31,60,0.06
1911,4,4,1911.25753424658,30,70,0
1911,4,5,1911.2602739726,47,61,0
1911,4,6,1911.26301369863,24,54,0.28
1911,4,7,1911.26575342466,33,54,0.07
1911,4,8,1911.26849315068,29,59,0
1911,4,9,1911.27123287671,34,65,0
1911,4,10,1911.27397260274,44,63,0
1911,4,11,1911.27671232877,38,67,0
1911,4,12,1911.27945205479,39,58,0
1911,4,13,1911.28219178082,21,44,0
1911,4,14,1911.28493150685,23,40,0.42
1911,4,15,1911.28767123288,27,54,0
1911,4,16,1911.2904109589,36,64,0
1911,4,17,1911.29315068493,40,68,0
1911,4,18,1911.29589041096,35,64,0
1911,4,19,1911.29863013699,35,70,0
1911,4,20,1911.30136986301,39,64,0
1911,4,21,1911.30410958904,37,77,0
1911,4,22,1911.30684931507,37,73,0
1911,4,23,1911.3095890411,45,64,0.06
1911,4,24,1911.31232876712,41,55,0.03
1911,4,25,1911.31506849315,40,67,0
1911,4,26,1911.31780821918,43,75,0
1911,4,27,1911.32054794521,48,76,0
1911,4,28,1911.32328767123,42,72,0
1911,4,29,1911.32602739726,34,59,1.2
1911,4,30,1911.32876712329,30,45,0.53
1911,5,1,1911.33150684932,30,49,0.02
1911,5,2,1911.33424657534,31,52,0.01
1911,5,3,1911.33698630137,37,52,0
1911,5,4,1911.3397260274,38,69,0
1911,5,5,1911.34246575342,41,75,0
1911,5,6,1911.34520547945,43,81,0
1911,5,7,1911.34794520548,46,69,0
1911,5,8,1911.35068493151,43,82,0
1911,5,9,1911.35342465753,57,84,0
1911,5,10,1911.35616438356,45,75,0.12
1911,5,11,1911.35890410959,31,66,0
1911,5,12,1911.36164383562,47,75,0
1911,5,13,1911.36438356164,47,78,0.05
1911,5,14,1911.36712328767,50,80,0
1911,5,15,1911.3698630137,43,80,0
1911,5,16,1911.37260273973,40,75,0
1911,5,17,1911.37534246575,54,83,0
1911,5,18,1911.37808219178,53,83,0
1911,5,19,1911.38082191781,40,61,0
1911,5,20,1911.38356164384,38,51,0.2
1911,5,21,1911.38630136986,37,63,0.05
1911,5,22,1911.38904109589,40,69,0
1911,5,23,1911.39178082192,42,84,0
1911,5,24,1911.39452054795,56,84,0
1911,5,25,1911.39726027397,54,83,0
1911,5,26,1911.4,52,76,0
1911,5,27,1911.40273972603,53,64,0
1911,5,28,1911.40547945205,45,58,0.3
1911,5,29,1911.40821917808,48,68,0.15
1911,5,30,1911.41095890411,47,75,0
1911,5,31,1911.41369863014,64,64,0
1911,6,1,1911.41643835616,55,85,0.01
1911,6,2,1911.41917808219,55,79,0
1911,6,3,1911.42191780822,52,79,0
1911,6,4,1911.42465753425,52,84,0
1911,6,5,1911.42739726027,56,84,0
1911,6,6,1911.4301369863,49,82,0
1911,6,7,1911.43287671233,45,87,0
1911,6,8,1911.43561643836,62,85,0
1911,6,9,1911.43835616438,55,85,0
1911,6,10,1911.44109589041,46,76,0
1911,6,11,1911.44383561644,55,82,0
1911,6,12,1911.44657534247,56,86,0
1911,6,13,1911.44931506849,55,88,0
1911,6,14,1911.45205479452,60,85,0
1911,6,15,1911.45479452055,60,80,0.04
1911,6,16,1911.45753424658,53,65,0.29
1911,6,17,1911.4602739726,53,69,0.25
1911,6,18,1911.46301369863,54,79,0.02
1911,6,19,1911.46575342466,53,83,0
1911,6,20,1911.46849315068,55,87,0
1911,6,21,1911.47123287671,58,86,0.54
1911,6,22,1911.47397260274,52,80,0
1911,6,23,1911.47671232877,60,85,0.15
1911,6,24,1911.47945205479,62,89,0
